PMU4_L1:563,PMU4_L1:564,PMU4_L1:567,PMU4_L1:568,PMU4_L1:569,PMU4_L1:570,PMU4_L2:603,PMU4_L2:604,PMU4_L2:607,PMU4_L2:608,PMU4_L2:609,PMU4_L2:610,PMU5_L1:443,PMU5_L1:444,PMU5_L1:447,PMU5_L1:448,PMU5_L1:449,PMU5_L1:450,PMU5_L3:403,PMU5_L3:404,PMU5_L3:407,PMU5_L3:408,PMU5_L3:409,PMU5_L3:410,PMU6_L2:523,PMU6_L2:524,PMU6_L2:527,PMU6_L2:528,PMU6_L2:529,PMU6_L2:530,PMU6_L4:483,PMU6_L4:484,PMU6_L4:487,PMU6_L4:488,PMU6_L4:489,PMU6_L4:490,PMU7_L5:239,PMU7_L5:240,PMU7_L5:275,PMU7_L5:276,PMU7_L5:277,PMU7_L5:278,PMU8_L5:203,PMU8_L5:204,PMU8_L5:279,PMU8_L5:280,PMU8_L5:281,PMU8_L5:282,PMU8_L6:283,PMU8_L6:284,PMU8_L6:319,PMU8_L6:320,PMU8_L6:321,PMU8_L6:322,PMU9_L4:363,PMU9_L4:364,PMU9_L4:399,PMU9_L4:400,PMU9_L4:401,PMU9_L4:402,PMU9_L6:323,PMU9_L6:324,PMU9_L6:359,PMU9_L6:360,PMU9_L6:361,PMU9_L6:362,PPA:163,PPA:164,PPA:166,PPA:167,PPA:168,PPA:169
60,-0.00015989,136196.5938,-91.16178353,115.2692413,-120.3457885,60,-0.00015989,136196.5938,-91.16178353,75.59088898,-93.2018859,60,-0.00015989,132159.1875,-92.93510555,141.9614105,43.5775563,60,-0.00015989,132159.1875,-92.93510555,214.1531677,79.44347386,60,-0.00015989,134424.5469,-92.63825186,86.49745941,58.95343227,60,-0.00015989,134424.5469,-92.63825186,150.7871094,74.62927649,60,-0.00015989,136186.5469,-85.23395114,187.0361633,-84.57244732,60,-0.00015989,134839.75,-88.22779381,189.4506836,83.81713085,60,-0.00015989,134839.75,-88.22779381,84.79354858,46.44882439,60,-0.00015989,137054.6094,-86.98991765,154.1677856,-70.37318755,60,-0.00015989,137054.6094,-86.98991765,59.43057251,-94.59474589,60,-0.00015989,136186.5469,-85.23395114,212.7554932,-79.65799644
60,8.88E-05,136196.6563,-91.16178353,115.2692795,-120.3457885,60,8.88E-05,136196.6563,-91.16178353,75.59091949,-93.2018859,60,8.88E-05,132159.2344,-92.93510555,141.9614716,43.5775563,60,8.88E-05,132159.2344,-92.93510555,214.1532593,79.44347386,60,8.88E-05,134424.6094,-92.63825186,86.49748993,58.95343227,60,8.88E-05,134424.6094,-92.63825186,150.7871704,74.62927649,60,8.88E-05,136186.5938,-85.23395114,187.0362396,-84.57244732,60,8.88E-05,134839.7969,-88.22779381,189.4507599,83.81713085,60,8.88E-05,134839.7969,-88.22779381,84.79358673,46.44882439,60,8.88E-05,137054.6563,-86.98991765,154.1678467,-70.37318755,60,8.88E-05,137054.6563,-86.98991765,59.4305954,-94.59474589,60,8.88E-05,136186.5938,-85.23395114,212.7555695,-79.65799644
60,7.11E-05,136196.5938,-91.16178353,115.2692413,-120.3457885,60,7.11E-05,136196.5938,-91.16178353,75.59088898,-93.2018859,60,7.11E-05,132159.1875,-92.93510555,141.9614105,43.5775563,60,7.11E-05,132159.1875,-92.93510555,214.1531677,79.44347386,60,7.11E-05,134424.5469,-92.63825186,86.49745941,58.95343227,60,7.11E-05,134424.5469,-92.63825186,150.7871094,74.62927649,60,7.11E-05,136186.5469,-85.23395114,187.0361633,-84.57244732,60,7.11E-05,134839.75,-88.22779381,189.4506836,83.81713085,60,7.11E-05,134839.75,-88.22779381,84.79354858,46.44882439,60,7.11E-05,137054.6094,-86.98991765,154.1677856,-70.37318755,60,7.11E-05,137054.6094,-86.98991765,59.43057251,-94.59475272,60,7.11E-05,136186.5469,-85.23395114,212.7554932,-79.65799644
60,-0.00015989,136196.5938,-91.16178353,115.2692413,-120.3457885,60,-0.00015989,136196.5938,-91.16178353,75.59088898,-93.2018859,60,-0.00015989,132159.1875,-92.93510555,141.9614105,43.5775563,60,-0.00015989,132159.1875,-92.93510555,214.1531677,79.44347386,60,-0.00015989,134424.5469,-92.63825186,86.49745941,58.95343227,60,-0.00015989,134424.5469,-92.63825186,150.7871094,74.62927649,60,-0.00015989,136186.5469,-85.23395114,187.0361633,-84.57244732,60,-0.00015989,134839.75,-88.22779381,189.4506836,83.81713085,60,-0.00015989,134839.75,-88.22779381,84.79354858,46.44882439,60,-0.00015989,137054.6094,-86.98991765,154.1677856,-70.37318755,60,-0.00015989,137054.6094,-86.98991765,59.43057251,-94.59475272,60,-0.00015989,136186.5469,-85.23395114,212.7554932,-79.65799644
60,8.88E-05,136196.6563,-91.16178353,115.2692795,-120.3457885,60,8.88E-05,136196.6563,-91.16178353,75.59091949,-93.2018859,60,8.88E-05,132159.2344,-92.93510555,141.9614716,43.5775563,60,8.88E-05,132159.2344,-92.93510555,214.1532593,79.44347386,60,8.88E-05,134424.6094,-92.63825186,86.49748993,58.95343227,60,8.88E-05,134424.6094,-92.63825186,150.7871704,74.62927649,60,8.88E-05,136186.5938,-85.23395114,187.0362396,-84.57244732,60,8.88E-05,134839.7969,-88.22779381,189.4507599,83.81713085,60,8.88E-05,134839.7969,-88.22779381,84.79358673,46.44882439,60,8.88E-05,137054.6563,-86.98991765,154.1678467,-70.37318755,60,8.88E-05,137054.6563,-86.98991765,59.4305954,-94.59475272,60,8.88E-05,136186.5938,-85.23395114,212.7555695,-79.65799644
60,7.11E-05,136196.5938,-91.16178353,115.2692413,-120.3457885,60,7.11E-05,136196.5938,-91.16178353,75.59088898,-93.2018859,60,7.11E-05,132159.1875,-92.93510555,141.9614105,43.5775563,60,7.11E-05,132159.1875,-92.93510555,214.1531677,79.44347386,60,7.11E-05,134424.5469,-92.63825186,86.49745941,58.95343227,60,7.11E-05,134424.5469,-92.63825186,150.7871094,74.62927649,60,7.11E-05,136186.5469,-85.23395114,187.0361633,-84.57244732,60,7.11E-05,134839.75,-88.22779381,189.4506836,83.81713085,60,7.11E-05,134839.75,-88.22779381,84.79354858,46.44882439,60,7.11E-05,137054.6094,-86.98991765,154.1677856,-70.37318755,60,7.11E-05,137054.6094,-86.98991765,59.43057251,-94.59475272,60,7.11E-05,136186.5469,-85.23395114,212.7554932,-79.65799644
60,-0.00015989,136196.5938,-91.16178353,115.2692413,-120.3457885,60,-0.00015989,136196.5938,-91.16178353,75.59088898,-93.2018859,60,-0.00015989,132159.1875,-92.93510555,141.9614105,43.5775563,60,-0.00015989,132159.1875,-92.93510555,214.1531677,79.44347386,60,-0.00015989,134424.5469,-92.63825186,86.49745941,58.95343227,60,-0.00015989,134424.5469,-92.63825186,150.7871094,74.62927649,60,-0.000159891,136186.5469,-85.23395114,187.0361633,-84.57244732,60,-0.00015989,134839.75,-88.22779381,189.4506836,83.81713085,60,-0.00015989,134839.75,-88.22779381,84.79354858,46.44882439,60,-0.00015989,137054.6094,-86.98991765,154.1677856,-70.37318755,60,-0.00015989,137054.6094,-86.98991765,59.43057251,-94.59475272,60,-0.000159891,136186.5469,-85.23395114,212.7554932,-79.65799644
60,8.88E-05,136196.6563,-91.16178353,115.2692795,-120.3457885,60,8.88E-05,136196.6563,-91.16178353,75.59091949,-93.2018859,60,8.88E-05,132159.2344,-92.93510555,141.9614716,43.5775563,60,8.88E-05,132159.2344,-92.93510555,214.1532593,79.44347386,60,8.88E-05,134424.6094,-92.63825186,86.49748993,58.95343227,60,8.88E-05,134424.6094,-92.63825186,150.7871704,74.62927649,60,8.88E-05,136186.5938,-85.23395114,187.0362396,-84.57244732,60,8.88E-05,134839.7969,-88.22779381,189.4507599,83.81713085,60,8.88E-05,134839.7969,-88.22779381,84.79358673,46.44882439,60,8.88E-05,137054.6563,-86.98991765,154.1678467,-70.37318755,60,8.88E-05,137054.6563,-86.98991765,59.4305954,-94.59475272,60,8.88E-05,136186.5938,-85.23395114,212.7555695,-79.65799644
60,7.11E-05,136196.5938,-91.16178353,115.2692413,-120.3457885,60,7.11E-05,136196.5938,-91.16178353,75.59088898,-93.2018859,60,7.11E-05,132159.1875,-92.93510555,141.9614105,43.5775563,60,7.11E-05,132159.1875,-92.93510555,214.1531677,79.44347386,60,7.11E-05,134424.5469,-92.63825186,86.49745941,58.95343227,60,7.11E-05,134424.5469,-92.63825186,150.7871094,74.62927649,60,7.11E-05,136186.5469,-85.23395114,187.0361633,-84.57244732,60,7.11E-05,134839.75,-88.22779381,189.4506836,83.81713085,60,7.11E-05,134839.75,-88.22779381,84.79354858,46.44882439,60,7.11E-05,137054.6094,-86.98991765,154.1677856,-70.37318755,60,7.11E-05,137054.6094,-86.98991765,59.43057251,-94.59475272,60,7.11E-05,136186.5469,-85.23395114,212.7554932,-79.65799644
60,-0.000159891,136196.5938,-91.16178353,115.2692413,-120.3457885,60,-0.000159891,136196.5938,-91.16178353,75.59088898,-93.2018859,60,-0.00015989,132159.1875,-92.93510555,141.9614105,43.5775563,60,-0.00015989,132159.1875,-92.93510555,214.1531677,79.44347386,60,-0.00015989,134424.5469,-92.63825186,86.49745941,58.95343227,60,-0.00015989,134424.5469,-92.63825186,150.7871094,74.62927649,60,-0.00015989,136186.5469,-85.23395114,187.0361633,-84.57244732,60,-0.00015989,134839.75,-88.22779381,189.4506836,83.81713085,60,-0.00015989,134839.75,-88.22779381,84.79354858,46.44882439,60,-0.00015989,137054.6094,-86.98991765,154.1677856,-70.37318755,60,-0.00015989,137054.6094,-86.98991765,59.43057251,-94.59475272,60,-0.00015989,136186.5469,-85.23395114,212.7554932,-79.65799644
60,8.88E-05,136196.6563,-91.16178353,115.2692795,-120.3457885,60,8.88E-05,136196.6563,-91.16178353,75.59091949,-93.2018859,60,8.88E-05,132159.2344,-92.93510555,141.9614716,43.5775563,60,8.88E-05,132159.2344,-92.93510555,214.1532593,79.44347386,60,8.88E-05,134424.6094,-92.63825186,86.49748993,58.95343227,60,8.88E-05,134424.6094,-92.63825186,150.7871704,74.62927649,60,8.88E-05,136186.5938,-85.23395114,187.0362396,-84.57244732,60,8.88E-05,134839.7969,-88.22779381,189.4507599,83.81713085,60,8.88E-05,134839.7969,-88.22779381,84.79358673,46.44882439,60,8.88E-05,137054.6563,-86.98991765,154.1678467,-70.37318755,60,8.88E-05,137054.6563,-86.98991765,59.4305954,-94.59475272,60,8.88E-05,136186.5938,-85.23395114,212.7555695,-79.65799644
60,7.11E-05,136196.5938,-91.16178353,115.2692413,-120.3457885,60,7.11E-05,136196.5938,-91.16178353,75.59088898,-93.2018859,60,7.11E-05,132159.1875,-92.93510555,141.9614105,43.5775563,60,7.11E-05,132159.1875,-92.93510555,214.1531677,79.44347386,60,7.11E-05,134424.5469,-92.63825186,86.49745941,58.95343227,60,7.11E-05,134424.5469,-92.63825186,150.7871094,74.62927649,60,7.11E-05,136186.5469,-85.23395114,187.0361633,-84.57244732,60,7.11E-05,134839.75,-88.22779381,189.4506989,83.81713085,60,7.11E-05,134839.75,-88.22779381,84.79354858,46.44882439,60,7.11E-05,137054.6094,-86.98991765,154.1677856,-70.37318755,60,7.11E-05,137054.6094,-86.98991765,59.43057251,-94.59475272,60,7.11E-05,136186.5469,-85.23395114,212.7554932,-79.65799644
60,-0.00015989,136196.5938,-91.16178353,115.2692413,-120.3457885,60,-0.00015989,136196.5938,-91.16178353,75.59088898,-93.2018859,60,-0.00015989,132159.1875,-92.93510555,141.9614105,43.5775563,60,-0.00015989,132159.1875,-92.93510555,214.1531677,79.44347386,60,-0.00015989,134424.5469,-92.63825186,86.49745941,58.95343227,60,-0.00015989,134424.5469,-92.63825186,150.7871094,74.62927649,60,-0.000159891,136186.5469,-85.23395114,187.0361633,-84.57244732,60,-0.00015989,134839.75,-88.22779381,189.4506989,83.81713085,60,-0.00015989,134839.75,-88.22779381,84.79354858,46.44882439,60,-0.00015989,137054.6094,-86.98991765,154.1677856,-70.37318755,60,-0.00015989,137054.6094,-86.98991765,59.43057251,-94.59475272,60,-0.000159891,136186.5469,-85.23395114,212.7554932,-79.65799644
60,8.88E-05,136196.6563,-91.16178353,115.2692795,-120.3457885,60,8.88E-05,136196.6563,-91.16178353,75.59091949,-93.2018859,60,8.88E-05,132159.2344,-92.93510555,141.9614716,43.5775563,60,8.88E-05,132159.2344,-92.93510555,214.1532593,79.44347386,60,8.88E-05,134424.6094,-92.63825186,86.49748993,58.95343227,60,8.88E-05,134424.6094,-92.63825186,150.7871704,74.62927649,60,8.88E-05,136186.5938,-85.23395114,187.0362396,-84.57244732,60,8.88E-05,134839.7969,-88.22779381,189.4507599,83.81713085,60,8.88E-05,134839.7969,-88.22779381,84.79358673,46.44882439,60,8.88E-05,137054.6563,-86.98991765,154.1678467,-70.37318755,60,8.88E-05,137054.6563,-86.98991765,59.4305954,-94.59475272,60,8.88E-05,136186.5938,-85.23395114,212.7555695,-79.65799644
60,7.11E-05,136196.5938,-91.16178353,115.2692413,-120.3457885,60,7.11E-05,136196.5938,-91.16178353,75.59088898,-93.2018859,60,7.11E-05,132159.1875,-92.93510555,141.9614105,43.5775563,60,7.11E-05,132159.1875,-92.93510555,214.1531677,79.44347386,60,7.11E-05,134424.5469,-92.63825186,86.49745941,58.95343227,60,7.11E-05,134424.5469,-92.63825186,150.7871094,74.62927649,60,7.11E-05,136186.5469,-85.23395114,187.0361633,-84.57244732,60,7.11E-05,134839.75,-88.22779381,189.4506989,83.81713085,60,7.11E-05,134839.75,-88.22779381,84.79354858,46.44882439,60,7.11E-05,137054.6094,-86.98991765,154.1677856,-70.37318755,60,7.11E-05,137054.6094,-86.98991765,59.43057251,-94.59475272,60,7.11E-05,136186.5469,-85.23395114,212.7554932,-79.65799644
60,-0.00015989,136196.5938,-91.16178353,115.2692413,-120.3457885,60,-0.00015989,136196.5938,-91.16178353,75.59088898,-93.2018859,60,-0.00015989,132159.1875,-92.93510555,141.9614105,43.5775563,60,-0.00015989,132159.1875,-92.93510555,214.1531677,79.44347386,60,-0.00015989,134424.5469,-92.63825186,86.49745941,58.95343227,60,-0.00015989,134424.5469,-92.63825186,150.7871094,74.62927649,60,-0.00015989,136186.5469,-85.23395114,187.0361633,-84.57244732,60,-0.00015989,134839.75,-88.22779381,189.4506989,83.81713085,60,-0.00015989,134839.75,-88.22779381,84.79354858,46.44882439,60,-0.00015989,137054.6094,-86.98991765,154.1677856,-70.37318755,60,-0.00015989,137054.6094,-86.98991765,59.43057251,-94.59475272,60,-0.00015989,136186.5469,-85.23395114,212.7554932,-79.65799644
60,8.88E-05,136196.6563,-91.16178353,115.2692795,-120.3457885,60,8.88E-05,136196.6563,-91.16178353,75.59091949,-93.2018859,60,8.88E-05,132159.2344,-92.93510555,141.9614716,43.5775563,60,8.88E-05,132159.2344,-92.93510555,214.1532593,79.44347386,60,8.88E-05,134424.6094,-92.63825186,86.49748993,58.95343227,60,8.88E-05,134424.6094,-92.63825186,150.7871704,74.62927649,60,8.88E-05,136186.5938,-85.23395114,187.0362396,-84.57244732,60,8.88E-05,134839.7969,-88.22779381,189.4507599,83.81713085,60,8.88E-05,134839.7969,-88.22779381,84.7935791,46.44882098,60,8.88E-05,137054.6563,-86.98991765,154.1678467,-70.37318755,60,8.88E-05,137054.6563,-86.98991765,59.4305954,-94.59475272,60,8.88E-05,136186.5938,-85.23395114,212.7555695,-79.65799644
60,7.11E-05,136196.5938,-91.16178353,115.2692413,-120.3457885,60,7.11E-05,136196.5938,-91.16178353,75.59088898,-93.2018859,60,7.11E-05,132159.1875,-92.93510555,141.9614105,43.5775563,60,7.11E-05,132159.1875,-92.93510555,214.1531677,79.44346703,60,7.11E-05,134424.5469,-92.63825186,86.49745941,58.95343227,60,7.11E-05,134424.5469,-92.63825186,150.7871094,74.62927649,60,7.11E-05,136186.5469,-85.23395114,187.0361633,-84.57244732,60,7.11E-05,134839.75,-88.22779381,189.4506989,83.81713085,60,7.11E-05,134839.75,-88.22779381,84.79354858,46.44882098,60,7.11E-05,137054.6094,-86.98991765,154.1677856,-70.37318755,60,7.11E-05,137054.6094,-86.98991765,59.43057251,-94.59475272,60,7.11E-05,136186.5469,-85.23395114,212.7554932,-79.65799644
60,-0.00015989,136196.5938,-91.16178353,115.2692413,-120.3457885,60,-0.00015989,136196.5938,-91.16178353,75.59088898,-93.2018859,60,-0.00015989,132159.1875,-92.93510555,141.9614105,43.5775563,60,-0.00015989,132159.1875,-92.93510555,214.1531677,79.44347386,60,-0.00015989,134424.5469,-92.63825186,86.49745941,58.95343227,60,-0.00015989,134424.5469,-92.63825186,150.7871094,74.62927649,60,-0.00015989,136186.5469,-85.23395114,187.0361633,-84.57244732,60,-0.00015989,134839.75,-88.22779381,189.4506989,83.81713085,60,-0.00015989,134839.75,-88.22779381,84.79354858,46.44882098,60,-0.000159889,137054.6094,-86.98991765,154.1677856,-70.37318755,60,-0.000159889,137054.6094,-86.98991765,59.43057251,-94.59475272,60,-0.00015989,136186.5469,-85.23395114,212.7554932,-79.65799644
60,8.88E-05,136196.6563,-91.16178353,115.2692871,-120.3457885,60,8.88E-05,136196.6563,-91.16178353,75.59091949,-93.2018859,60,8.88E-05,132159.2344,-92.93510555,141.9614716,43.5775563,60,8.88E-05,132159.2344,-92.93510555,214.1532593,79.44347386,60,8.88E-05,134424.6094,-92.63825186,86.49748993,58.95343227,60,8.88E-05,134424.6094,-92.63825186,150.7871704,74.62927649,60,8.88E-05,136186.5938,-85.23395114,187.0362396,-84.57244732,60,8.88E-05,134839.7969,-88.22779381,189.4507599,83.81713085,60,8.88E-05,134839.7969,-88.22779381,84.7935791,46.44882098,60,8.88E-05,137054.6563,-86.98991765,154.1678467,-70.37318755,60,8.88E-05,137054.6563,-86.98991765,59.4305954,-94.59475272,60,8.88E-05,136186.5938,-85.23395114,212.7555695,-79.65799644
60,7.11E-05,136196.5938,-91.16178353,115.2692413,-120.3457885,60,7.11E-05,136196.5938,-91.16178353,75.59088898,-93.2018859,60,7.11E-05,132159.1875,-92.93510555,141.9614105,43.5775563,60,7.11E-05,132159.1875,-92.93510555,214.1531677,79.44346703,60,7.11E-05,134424.5469,-92.63825186,86.49745941,58.95343227,60,7.11E-05,134424.5469,-92.63825186,150.7871094,74.62927649,60,7.11E-05,136186.5469,-85.23395114,187.0361633,-84.57244732,60,7.11E-05,134839.75,-88.22779381,189.4506989,83.81713085,60,7.11E-05,134839.75,-88.22779381,84.79354858,46.44882098,60,7.11E-05,137054.6094,-86.98991765,154.1677856,-70.37318755,60,7.11E-05,137054.6094,-86.98991765,59.43057251,-94.59475272,60,7.11E-05,136186.5469,-85.23395114,212.7554932,-79.65799644
60,-0.00015989,136196.5938,-91.16178353,115.2692413,-120.3457885,60,-0.00015989,136196.5938,-91.16178353,75.59088898,-93.2018859,60,-0.00015989,132159.1875,-92.93510555,141.9614105,43.5775563,60,-0.00015989,132159.1875,-92.93510555,214.1531677,79.44347386,60,-0.00015989,134424.5469,-92.63825186,86.49745941,58.95343227,60,-0.00015989,134424.5469,-92.63825186,150.7871094,74.62927649,60,-0.00015989,136186.5469,-85.23395114,187.0361786,-84.57244732,60,-0.00015989,134839.75,-88.22779381,189.4506989,83.81713085,60,-0.00015989,134839.75,-88.22779381,84.79354858,46.44882098,60,-0.00015989,137054.6094,-86.98991765,154.1677856,-70.37318755,60,-0.00015989,137054.6094,-86.98991765,59.43057251,-94.59475272,60,-0.00015989,136186.5469,-85.23395114,212.7554932,-79.65799644
60,8.88E-05,136196.6563,-91.16178353,115.2692871,-120.3457885,60,8.88E-05,136196.6563,-91.16178353,75.59091949,-93.2018859,60,8.88E-05,132159.2344,-92.93510555,141.9614716,43.5775563,60,8.88E-05,132159.2344,-92.93510555,214.1532593,79.44346703,60,8.88E-05,134424.6094,-92.63825186,86.49748993,58.95343227,60,8.88E-05,134424.6094,-92.63825186,150.7871704,74.62927649,60,8.88E-05,136186.5938,-85.23395114,187.0362396,-84.57244732,60,8.88E-05,134839.7969,-88.22779381,189.4507599,83.81713085,60,8.88E-05,134839.7969,-88.22779381,84.7935791,46.44882098,60,8.88E-05,137054.6563,-86.98991765,154.1678467,-70.37318755,60,8.88E-05,137054.6563,-86.98991765,59.4305954,-94.59475272,60,8.88E-05,136186.5938,-85.23395114,212.7555695,-79.65799644
60,7.11E-05,136196.5938,-91.16178353,115.2692413,-120.3457885,60,7.11E-05,136196.5938,-91.16178353,75.59088898,-93.2018859,60,7.11E-05,132159.1875,-92.93510555,141.9614105,43.5775563,60,7.11E-05,132159.1875,-92.93510555,214.1531677,79.44346703,60,7.11E-05,134424.5469,-92.63825186,86.49745941,58.95343227,60,7.11E-05,134424.5469,-92.63825186,150.7871094,74.62927649,60,7.11E-05,136186.5469,-85.23395114,187.0361786,-84.57244732,60,7.11E-05,134839.75,-88.22779381,189.4506989,83.81713085,60,7.11E-05,134839.75,-88.22779381,84.79354858,46.44882098,60,7.11E-05,137054.6094,-86.98991765,154.1677856,-70.37318755,60,7.11E-05,137054.6094,-86.98991765,59.43057251,-94.59475272,60,7.11E-05,136186.5469,-85.23395114,212.7554932,-79.65799644
60,-0.00015989,136196.5938,-91.16178353,115.2692413,-120.3457885,60,-0.00015989,136196.5938,-91.16178353,75.59088898,-93.2018859,60,-0.00015989,132159.1875,-92.93510555,141.9614105,43.5775563,60,-0.00015989,132159.1875,-92.93510555,214.1531677,79.44347386,60,-0.00015989,134424.5469,-92.63825186,86.49745941,58.95343227,60,-0.00015989,134424.5469,-92.63825186,150.7871094,74.62927649,60,-0.00015989,136186.5469,-85.23395114,187.0361786,-84.57244732,60,-0.00015989,134839.75,-88.22779381,189.4506989,83.81713085,60,-0.00015989,134839.75,-88.22779381,84.79354858,46.44882098,60,-0.00015989,137054.6094,-86.98991765,154.1677856,-70.37318755,60,-0.00015989,137054.6094,-86.98991765,59.4305687,-94.59475272,60,-0.00015989,136186.5469,-85.23395114,212.7554932,-79.65799644
60,8.88E-05,136196.6563,-91.16178353,115.2692871,-120.3457885,60,8.88E-05,136196.6563,-91.16178353,75.59091949,-93.2018859,60,8.88E-05,132159.2344,-92.93510555,141.9614716,43.5775563,60,8.88E-05,132159.2344,-92.93510555,214.1532593,79.44346703,60,8.88E-05,134424.6094,-92.63825186,86.49748993,58.95343227,60,8.88E-05,134424.6094,-92.63825186,150.7871704,74.62927649,60,8.88E-05,136186.5938,-85.23395114,187.0362396,-84.57244732,60,8.88E-05,134839.7969,-88.22779381,189.4507599,83.81713085,60,8.88E-05,134839.7969,-88.22779381,84.7935791,46.44882098,60,8.88E-05,137054.6563,-86.98991765,154.1678467,-70.37318755,60,8.88E-05,137054.6563,-86.98991765,59.43059158,-94.59475272,60,8.88E-05,136186.5938,-85.23395114,212.7555695,-79.65799644
60,7.11E-05,136196.5938,-91.16178353,115.2692413,-120.3457885,60,7.11E-05,136196.5938,-91.16178353,75.59088898,-93.2018859,60,7.11E-05,132159.1875,-92.93510555,141.9614105,43.5775563,60,7.11E-05,132159.1875,-92.93510555,214.1531677,79.44346703,60,7.11E-05,134424.5469,-92.63825186,86.49745941,58.95343227,60,7.11E-05,134424.5469,-92.63825186,150.7871094,74.62927649,60,7.11E-05,136186.5469,-85.23395114,187.0361786,-84.57244732,60,7.11E-05,134839.75,-88.22779381,189.4506989,83.81713085,60,7.11E-05,134839.75,-88.22779381,84.79354858,46.44882098,60,7.11E-05,137054.6094,-86.98991765,154.1677856,-70.37318755,60,7.11E-05,137054.6094,-86.98991765,59.4305687,-94.59475272,60,7.11E-05,136186.5469,-85.23395114,212.7554932,-79.65799644
60,-0.00015989,136196.5938,-91.16178353,115.2692413,-120.3457885,60,-0.00015989,136196.5938,-91.16178353,75.59088898,-93.2018859,60,-0.00015989,132159.1875,-92.93510555,141.9614105,43.5775563,60,-0.00015989,132159.1875,-92.93510555,214.1531677,79.44346703,60,-0.00015989,134424.5469,-92.63825186,86.49745941,58.95343227,60,-0.00015989,134424.5469,-92.63825186,150.7871094,74.62927649,60,-0.00015989,136186.5469,-85.23395114,187.0361786,-84.57244732,60,-0.00015989,134839.75,-88.22779381,189.4506989,83.81713085,60,-0.00015989,134839.75,-88.22779381,84.79354858,46.44882098,60,-0.00015989,137054.6094,-86.98991765,154.1677856,-70.37318755,60,-0.00015989,137054.6094,-86.98991765,59.4305687,-94.59475272,60,-0.00015989,136186.5469,-85.23395114,212.7554932,-79.65799644
60,8.88E-05,136196.6563,-91.16178353,115.2692871,-120.3457885,60,8.88E-05,136196.6563,-91.16178353,75.59091949,-93.2018859,60,8.88E-05,132159.2344,-92.93510555,141.9614716,43.5775563,60,8.88E-05,132159.2344,-92.93510555,214.1532593,79.44346703,60,8.88E-05,134424.6094,-92.63825186,86.49748993,58.95343227,60,8.88E-05,134424.6094,-92.63825186,150.7871704,74.62927649,60,8.88E-05,136186.5938,-85.23395114,187.0362396,-84.57244732,60,8.88E-05,134839.7969,-88.22779381,189.4507599,83.81713085,60,8.88E-05,134839.7969,-88.22779381,84.7935791,46.44882098,60,8.88E-05,137054.6563,-86.98991765,154.1678467,-70.37318755,60,8.88E-05,137054.6563,-86.98991765,59.43059158,-94.59475272,60,8.88E-05,136186.5938,-85.23395114,212.7555695,-79.65799644
